investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003832,,119092,,28352,Karnataka,Mysore,B30,46-55,Male,34.4,Cheque,Verified
INV000407,,100016,,21178,Tamil Nadu,Coimbatore,B30,36-45,Male,32.8,Net Banking,Verified
INV004121,,148567,,179181,West Bengal,Kolkata,T30,26-35,Female,22.3,Mandate,Verified
INV000706,,120843,,2367,Telangana,Hyderabad,T30,26-35,Female,7.3,UPI,Verified
INV000619,,118633,,270559,West Bengal,Kolkata,T30,26-35,Male,12.6,Cheque,Verified
INV001013,,100033,,212133,Telangana,Hyderabad,T30,36-45,Male,40.6,Mandate,Verified
INV004885,,102886,,563289,Punjab,Amritsar,B30,26-35,Male,11.7,Net Banking,Verified
INV004131,,119092,,55999,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,Cheque,Verified
INV000722,,119095,,317912,Punjab,Chandigarh,T30,26-35,Female,8.1,Mandate,Verified
INV004200,,100016,,125031,Rajasthan,Udaipur,B30,36-45,Male,35.9,Net Banking,Pending
INV002605,,100025,,323427,Delhi,New Delhi,T30,46-55,Male,87.0,Net Banking,Verified
INV001550,,149323,,3335,Punjab,Chandigarh,T30,18-25,Male,4.1,UPI,Verified
INV002413,,101208,,470,Gujarat,Surat,T30,26-35,Male,14.4,Cheque,Verified
INV003058,,119551,,16560,Karnataka,Mysore,B30,36-45,Male,46.2,UPI,Verified
INV003002,,125497,,57006,Maharashtra,Pune,T30,26-35,Male,17.0,UPI,Verified
INV002274,,120842,,123673,Tamil Nadu,Coimbatore,B30,18-25,Female,6.9,Mandate,Verified
INV003453,,120503,,188956,Punjab,Chandigarh,T30,36-45,Male,56.3,Mandate,Verified
INV001646,,125497,,312905,Karnataka,Bangalore,T30,26-35,Male,18.9,Net Banking,Verified
INV001628,,118635,,346038,Rajasthan,Jaipur,T30,36-45,Female,45.6,UPI,Verified
INV001778,,148567,,496440,Maharashtra,Mumbai,T30,26-35,Male,9.7,UPI,Verified
INV002555,,119552,,3339,Gujarat,Ahmedabad,T30,36-45,Male,24.5,UPI,Verified
INV002690,,120843,,455658,Karnataka,Mysore,B30,36-45,Male,58.0,UPI,Pending
INV001927,,149323,,7994,Rajasthan,Jaipur,T30,56+,Male,58.7,Cheque,Verified
INV002817,,118635,,193041,Gujarat,Ahmedabad,T30,26-35,Male,15.8,Net Banking,Verified
INV003287,,119093,,209494,Delhi,New Delhi,T30,36-45,Male,54.9,UPI,Verified
INV001962,,120504,,26599,Maharashtra,Mumbai,T30,26-35,Male,13.6,Mandate,Verified
INV001720,,102885,,2326,Karnataka,Mysore,B30,36-45,Male,43.6,UPI,Verified
INV001433,,118636,,25017,West Bengal,Kolkata,T30,26-35,Male,10.9,Cheque,Verified
INV002005,,119599,,4246,Maharashtra,Pune,T30,18-25,Male,7.1,Cheque,Verified
INV003168,,149322,,122319,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Cheque,Verified
INV002236,,101207,,3532,Delhi,New Delhi,T30,26-35,Male,21.6,Cheque,Verified
INV002194,,120503,,8980,Madhya Pradesh,Bhopal,B30,56+,Female,13.4,Mandate,Verified
INV003406,,120844,,327711,Madhya Pradesh,Bhopal,B30,26-35,Male,21.2,Cheque,Verified
INV002101,,119095,,1742,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,Cheque,Pending
INV002504,,119092,,53999,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Cheque,Verified
INV001384,,118636,,297400,Maharashtra,Mumbai,T30,26-35,Female,16.0,Mandate,Verified
INV002115,,148567,,316119,Punjab,Chandigarh,T30,56+,Female,71.4,UPI,Verified
INV003305,,119095,,16470,Telangana,Hyderabad,T30,46-55,Male,41.0,UPI,Pending
INV000203,2025-01-02,119552,,36915,Maharashtra,Nashik,B30,26-35,Male,16.0,Cheque,Verified
INV003435,2025-01-02,102886,,852,Maharashtra,Nashik,B30,26-35,Female,17.8,Mandate,Pending
INV002915,2025-01-02,100016,,23439,West Bengal,Kolkata,T30,18-25,Male,7.7,Cheque,Verified
INV002341,2025-01-02,101207,,2165,West Bengal,Kolkata,T30,36-45,Female,50.8,Mandate,Verified
INV004022,2025-01-02,100025,,102886,Maharashtra,Nashik,B30,36-45,Male,21.9,UPI,Verified
INV004229,2025-01-02,100016,,817,Telangana,Hyderabad,T30,36-45,Female,59.1,UPI,Verified
INV003430,2025-01-02,120506,,295015,Gujarat,Ahmedabad,T30,26-35,Female,14.8,UPI,Verified
INV002618,2025-01-02,118632,,486,Maharashtra,Mumbai,T30,36-45,Male,24.4,UPI,Verified
INV003543,2025-01-02,119551,,108818,Maharashtra,Nashik,B30,26-35,Male,8.3,Mandate,Verified
INV003705,2025-01-02,120505,,5390,Telangana,Hyderabad,T30,26-35,Male,8.0,Net Banking,Verified
INV004116,2025-01-02,119599,,2331,Gujarat,Ahmedabad,T30,36-45,Male,59.4,Cheque,Verified
INV002964,2025-01-02,100033,,2143,Rajasthan,Udaipur,B30,46-55,Male,84.1,UPI,Verified
INV002228,2025-01-02,100016,,8272,Uttar Pradesh,Kanpur,B30,18-25,Male,7.7,Net Banking,Verified
INV003842,2025-01-02,120506,,336822,Maharashtra,Pune,T30,36-45,Male,34.3,UPI,Verified
INV000127,2025-01-02,120844,,9781,Delhi,Gurugram,T30,18-25,Male,7.3,Cheque,Verified
INV001775,2025-01-02,120842,,16345,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Cheque,Verified
INV004366,2025-01-02,120506,,229204,Delhi,New Delhi,T30,46-55,Female,81.1,Cheque,Verified
INV001103,2025-01-02,119095,,189809,Karnataka,Mysore,B30,26-35,Female,6.4,UPI,Verified
INV004556,2025-01-02,120842,,275015,Punjab,Amritsar,B30,26-35,Male,18.6,Mandate,Verified
INV001041,2025-01-02,118636,,7848,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,UPI,Verified
INV002208,2025-01-02,118636,,589,Punjab,Chandigarh,T30,56+,Male,61.1,Net Banking,Verified
INV004914,2025-01-02,120505,,501,Karnataka,Mysore,B30,26-35,Female,13.4,Mandate,Verified
INV004401,2025-01-02,120842,,906,Rajasthan,Udaipur,B30,26-35,Male,22.6,Cheque,Verified
INV004327,2025-01-02,119120,,337442,Madhya Pradesh,Bhopal,B30,26-35,Male,10.8,Cheque,Verified
INV002693,2025-01-02,102886,,156919,Uttar Pradesh,Kanpur,B30,26-35,Male,22.5,UPI,Verified
INV003121,2025-01-02,149324,,58902,Telangana,Hyderabad,T30,36-45,Male,13.7,Mandate,Pending
INV001725,2025-01-02,119552,,5395,Tamil Nadu,Coimbatore,B30,36-45,Male,30.0,Net Banking,Verified
INV004132,2025-01-02,120844,,374541,Rajasthan,Jaipur,T30,18-25,Male,6.3,Mandate,Verified
INV000085,2025-01-02,120505,,26417,Gujarat,Surat,T30,26-35,Female,14.6,Cheque,Verified
INV001354,2025-01-02,120507,,87975,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Cheque,Verified
INV000856,2025-01-02,120507,,289786,Madhya Pradesh,Indore,T30,26-35,Male,24.8,Cheque,Verified
INV002835,2025-01-02,102887,,16041,Haryana,Faridabad,B30,26-35,Male,11.2,UPI,Verified
INV002809,2025-01-02,120507,,2812,Uttar Pradesh,Agra,B30,36-45,Male,48.6,Mandate,Verified
INV003356,2025-01-02,101206,,484,Uttar Pradesh,Agra,B30,26-35,Female,11.0,Cheque,Verified
INV002121,2025-01-02,100025,,11002,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Mandate,Verified
INV000513,2025-01-02,119095,,8670,Telangana,Hyderabad,T30,26-35,Male,12.8,Net Banking,Pending
INV002627,2025-01-02,118632,,131316,West Bengal,Kolkata,T30,26-35,Male,19.0,UPI,Verified
INV000873,2025-01-02,119551,,1924,Uttar Pradesh,Lucknow,T30,26-35,Male,8.9,UPI,Verified
INV001670,2025-01-02,125498,,25509,West Bengal,Kolkata,T30,26-35,Male,16.5,Cheque,Verified
INV002007,2025-01-02,102886,,470970,Haryana,Faridabad,B30,18-25,Male,4.2,UPI,Verified
INV004459,2025-01-02,102886,,1614,Maharashtra,Pune,T30,26-35,Female,9.2,UPI,Verified
INV004054,2025-01-02,120843,,236590,Tamil Nadu,Chennai,T30,26-35,Female,6.4,Net Banking,Verified
INV000040,2025-01-02,118636,,5386,Karnataka,Mysore,B30,26-35,Male,14.7,Cheque,Verified
INV003885,2025-01-02,118636,,130020,West Bengal,Kolkata,T30,36-45,Male,52.3,Cheque,Verified
INV000894,2025-01-02,120507,,200629,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,Verified
INV003467,2025-01-02,119120,,2044,Madhya Pradesh,Indore,T30,46-55,Female,89.7,Net Banking,Verified
INV002549,2025-01-02,120506,,264700,Delhi,New Delhi,T30,26-35,Male,12.5,Mandate,Verified
INV000334,2025-01-02,100016,,275208,Uttar Pradesh,Lucknow,T30,56+,Male,22.6,UPI,Verified
INV000415,2025-01-02,119094,,79179,Maharashtra,Pune,T30,36-45,Female,20.3,Net Banking,Verified
INV001724,2025-01-02,119552,,13119,Madhya Pradesh,Indore,T30,26-35,Female,11.9,Mandate,Verified
INV001503,2025-01-02,149324,,566,Telangana,Hyderabad,T30,18-25,Male,6.4,Mandate,Verified
INV001834,2025-01-02,119599,,15981,Gujarat,Ahmedabad,T30,26-35,Male,11.4,UPI,Verified
INV003940,2025-01-02,120505,,382843,West Bengal,Kolkata,T30,36-45,Male,21.6,Mandate,Verified
INV002124,2025-01-02,100033,,25071,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,Net Banking,Verified
INV002933,2025-01-02,119120,,11180,Madhya Pradesh,Indore,T30,36-45,Female,39.4,UPI,Verified
INV004551,2025-01-02,118635,,2766,Maharashtra,Nashik,B30,18-25,Male,6.0,UPI,Verified
INV003226,2025-01-02,149324,,52853,Haryana,Gurugram,T30,26-35,Male,21.5,UPI,Verified
INV002095,2025-01-02,100033,,44354,Punjab,Amritsar,B30,26-35,Male,9.2,Mandate,Verified
INV003024,2025-01-02,119120,,410406,Maharashtra,Pune,T30,36-45,Female,43.1,UPI,Verified
INV001635,2025-01-02,119092,,12788,Tamil Nadu,Chennai,T30,26-35,Male,18.6,UPI,Verified
INV004199,2025-01-02,102887,,2551,Tamil Nadu,Chennai,T30,56+,Male,76.5,UPI,Verified
INV003120,2025-01-02,102887,,8387,Punjab,Amritsar,B30,26-35,Male,19.1,Cheque,Verified
INV000167,2025-02-02,125498,,7505,Gujarat,Ahmedabad,T30,56+,Male,55.3,Net Banking,Verified
INV002453,2025-02-02,125497,,15885,Gujarat,Surat,T30,26-35,Female,16.1,Mandate,Verified
INV004338,2025-02-02,118633,,57825,Maharashtra,Mumbai,T30,46-55,Female,82.5,UPI,Verified
INV002590,2025-02-02,119095,,8894,West Bengal,Kolkata,T30,36-45,Male,45.1,Cheque,Verified
INV001497,2025-02-02,119599,,3402,Maharashtra,Mumbai,T30,36-45,Male,56.8,UPI,Verified
INV001039,2025-02-02,148569,,425,Gujarat,Surat,T30,36-45,Male,12.8,Net Banking,Verified
INV003799,2025-02-02,148569,,2878,Punjab,Amritsar,B30,18-25,Male,5.6,Cheque,Verified
INV000164,2025-02-02,149323,,434,Rajasthan,Udaipur,B30,18-25,Male,6.0,Net Banking,Verified
INV002942,2025-02-02,118633,,60475,Delhi,Noida,T30,36-45,Male,27.8,Mandate,Verified
INV004687,2025-02-02,125498,,8526,Madhya Pradesh,Bhopal,B30,36-45,Female,15.1,Mandate,Verified
INV004650,2025-02-02,118632,,370485,Punjab,Chandigarh,T30,56+,Male,28.2,Mandate,Verified
INV002223,2025-02-02,120506,,407,Karnataka,Bangalore,T30,36-45,Female,40.7,Net Banking,Verified
INV003767,2025-02-02,118636,,44455,Madhya Pradesh,Bhopal,B30,36-45,Female,13.6,UPI,Verified
INV004457,2025-02-02,120503,,50184,Telangana,Hyderabad,T30,18-25,Male,6.7,Net Banking,Verified
INV000449,2025-02-02,118633,,24328,Haryana,Faridabad,B30,18-25,Male,6.8,UPI,Pending
INV001312,2025-02-02,118634,,267613,Delhi,Noida,T30,26-35,Male,6.9,UPI,Verified
INV001995,2025-02-02,102887,,433370,Gujarat,Surat,T30,26-35,Male,20.8,Net Banking,Verified
INV003037,2025-02-02,101207,,29201,Telangana,Hyderabad,T30,18-25,Female,7.6,Mandate,Verified
INV000603,2025-02-02,100033,,1074,West Bengal,Kolkata,T30,26-35,Male,17.3,UPI,Verified
INV001972,2025-02-02,100016,,454504,Uttar Pradesh,Kanpur,B30,18-25,Male,4.6,Cheque,Verified
INV000068,2025-02-02,148568,,417438,West Bengal,Kolkata,T30,18-25,Female,7.3,Net Banking,Verified
INV001969,2025-02-02,120844,,15319,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,Mandate,Verified
INV001967,2025-02-02,118633,,458789,Rajasthan,Jaipur,T30,26-35,Male,17.9,Cheque,Pending
INV002573,2025-02-02,119120,,8328,Punjab,Amritsar,B30,26-35,Male,10.0,Cheque,Verified
INV004607,2025-02-02,119599,,1082,Telangana,Hyderabad,T30,26-35,Female,7.0,UPI,Verified
INV003023,2025-02-02,118636,,85574,Gujarat,Ahmedabad,T30,26-35,Female,13.6,UPI,Verified
INV003017,2025-02-02,101206,,1003,West Bengal,Kolkata,T30,56+,Male,75.3,Mandate,Pending
INV001939,2025-02-02,119599,,400764,West Bengal,Kolkata,T30,26-35,Male,21.2,Mandate,Verified
INV003942,2025-02-02,120842,,189871,Haryana,Faridabad,B30,26-35,Female,23.3,UPI,Verified
INV000559,2025-02-02,119599,,29239,Madhya Pradesh,Indore,T30,26-35,Male,6.1,UPI,Verified
INV000414,2025-02-02,119095,,2715,Tamil Nadu,Chennai,T30,36-45,Male,21.9,Mandate,Verified
INV000644,2025-02-02,100033,,199537,West Bengal,Kolkata,T30,26-35,Male,9.1,Net Banking,Verified
INV004974,2025-02-02,120843,,263847,Gujarat,Ahmedabad,T30,56+,Female,62.6,Net Banking,Verified
INV002520,2025-02-02,102887,,164655,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Net Banking,Verified
INV002579,2025-02-02,101207,,46331,Maharashtra,Mumbai,T30,36-45,Male,30.1,Cheque,Verified
INV000661,2025-02-02,118634,,164618,Haryana,Faridabad,B30,36-45,Male,46.8,Mandate,Verified
INV000101,2025-02-02,119552,,282831,Madhya Pradesh,Indore,T30,26-35,Male,20.8,UPI,Verified
INV001912,2025-02-02,119093,,20771,Haryana,Gurugram,T30,26-35,Male,10.4,Cheque,Verified
INV004372,2025-02-02,149324,,1169,Haryana,Faridabad,B30,26-35,Female,22.9,Mandate,Verified
INV004897,2025-02-02,125497,,25684,Madhya Pradesh,Indore,T30,36-45,Male,38.1,Mandate,Verified
INV003986,2025-02-02,125498,,58409,Telangana,Hyderabad,T30,36-45,Male,44.2,Net Banking,Verified
INV000480,2025-02-02,119095,,5031,Maharashtra,Mumbai,T30,18-25,Male,6.2,Cheque,Pending
INV001543,2025-02-02,119092,,438918,Delhi,New Delhi,T30,26-35,Male,21.1,Net Banking,Verified
INV003069,2025-02-02,120843,,840,Punjab,Chandigarh,T30,56+,Female,59.5,Mandate,Verified
INV001656,2025-02-02,119092,,518,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified
INV000789,2025-02-02,118636,,10609,Gujarat,Surat,T30,56+,Male,47.7,UPI,Verified
INV001705,2025-02-02,119094,,136089,Haryana,Faridabad,B30,46-55,Male,84.3,Net Banking,Verified
INV000818,2025-02-02,120844,,426588,Telangana,Hyderabad,T30,56+,Female,62.5,Mandate,Verified
INV000224,2025-02-02,120844,,28835,Telangana,Hyderabad,T30,26-35,Male,23.6,Net Banking,Verified
INV002891,2025-02-02,100016,,2723,Haryana,Faridabad,B30,36-45,Female,56.5,Mandate,Pending
INV000873,2025-02-02,120506,,402735,Uttar Pradesh,Lucknow,T30,26-35,Male,8.9,UPI,Verified
INV003531,2025-02-02,119551,,1912,Delhi,Gurugram,T30,36-45,Male,41.9,Cheque,Verified
INV003491,2025-02-02,120503,,4017,Delhi,Noida,T30,46-55,Male,92.5,Mandate,Verified
INV002859,2025-02-02,149322,,259048,Madhya Pradesh,Indore,T30,26-35,Male,20.1,UPI,Verified
INV002075,2025-02-02,148568,,3091,Uttar Pradesh,Lucknow,T30,36-45,Female,34.4,Cheque,Verified
INV000860,2025-02-02,119598,,160706,Madhya Pradesh,Bhopal,B30,36-45,Female,51.8,Mandate,Verified
INV002119,2025-02-02,119094,,8327,Tamil Nadu,Coimbatore,B30,26-35,Female,11.8,Mandate,Pending
INV002387,2025-02-02,120504,,1071,Telangana,Hyderabad,T30,26-35,Male,13.1,Net Banking,Verified
INV002304,2025-02-02,100033,,6920,Karnataka,Mysore,B30,46-55,Male,57.7,Mandate,Verified
INV004505,2025-02-02,100016,,14185,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified
INV001752,2025-02-02,119092,,2592,Rajasthan,Udaipur,B30,26-35,Female,13.4,Net Banking,Verified
INV002784,2025-02-02,119551,,29553,Karnataka,Mysore,B30,26-35,Male,17.7,Net Banking,Verified
INV002850,2025-02-02,100025,,2099,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,UPI,Verified
INV004505,2025-02-02,120503,,545,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified
INV000893,2025-02-02,119093,,101608,Punjab,Chandigarh,T30,46-55,Male,35.3,UPI,Verified
INV000523,2025-02-02,149324,,107518,West Bengal,Kolkata,T30,36-45,Male,13.1,UPI,Verified
INV000985,2025-02-02,101207,,135560,West Bengal,Kolkata,T30,26-35,Female,11.4,Cheque,Verified
INV002082,2025-02-02,101206,,403,Telangana,Hyderabad,T30,36-45,Male,59.5,Net Banking,Verified
INV003565,2025-03-02,149323,,2361,Gujarat,Surat,T30,26-35,Male,12.0,Cheque,Verified
INV000892,2025-03-02,120505,,241580,Gujarat,Ahmedabad,T30,36-45,Male,26.4,UPI,Verified
INV001442,2025-03-02,119095,,13518,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Mandate,Verified
INV001642,2025-03-02,102885,,347622,Rajasthan,Jaipur,T30,56+,Female,20.5,Cheque,Verified
INV002333,2025-03-02,149323,,324939,Uttar Pradesh,Kanpur,B30,26-35,Male,23.7,Net Banking,Verified
INV003114,2025-03-02,102886,,316091,Rajasthan,Udaipur,B30,26-35,Female,21.7,Net Banking,Verified
INV001869,2025-03-02,119598,,36910,Uttar Pradesh,Lucknow,T30,46-55,Male,30.6,Mandate,Verified
INV001058,2025-03-02,120842,,2232,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,Verified
INV002549,2025-03-02,119093,,7568,Delhi,New Delhi,T30,26-35,Male,12.5,Mandate,Verified
INV001876,2025-03-02,120843,,435984,Delhi,Gurugram,T30,36-45,Male,13.3,UPI,Verified
INV000119,2025-03-02,118632,,4658,Rajasthan,Jaipur,T30,26-35,Female,16.8,Net Banking,Pending
INV004342,2025-03-02,118632,,4492,Tamil Nadu,Coimbatore,B30,46-55,Female,22.1,Mandate,Pending
INV004737,2025-03-02,125498,,439949,Madhya Pradesh,Indore,T30,46-55,Male,98.4,Cheque,Verified
INV000081,2025-03-02,100016,,21552,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,Verified
INV001092,2025-03-02,120503,,324794,Haryana,Gurugram,T30,26-35,Male,14.9,Mandate,Verified
INV000101,2025-03-02,119598,,307979,Madhya Pradesh,Indore,T30,26-35,Male,20.8,UPI,Verified
INV000554,2025-03-02,125497,,5525,Delhi,Noida,T30,36-45,Male,12.3,Mandate,Verified
INV003449,2025-03-02,119599,,241372,Gujarat,Ahmedabad,T30,56+,Male,10.0,UPI,Verified
INV003783,2025-03-02,102886,,175636,Madhya Pradesh,Indore,T30,18-25,Male,3.5,Mandate,Verified
INV000843,2025-03-02,102887,,4210,Maharashtra,Mumbai,T30,26-35,Male,10.2,UPI,Verified
INV004740,2025-03-02,100025,,170164,Tamil Nadu,Chennai,T30,56+,Male,43.4,Cheque,Verified
INV004827,2025-03-02,120844,,17917,Uttar Pradesh,Kanpur,B30,56+,Female,43.7,UPI,Verified
INV000194,2025-03-02,120503,,13264,Maharashtra,Pune,T30,36-45,Male,21.6,UPI,Verified
INV003820,2025-03-02,148568,,17745,Tamil Nadu,Chennai,T30,56+,Male,61.2,Mandate,Verified
INV001204,2025-03-02,120843,,460771,Delhi,New Delhi,T30,36-45,Male,15.3,Mandate,Verified
INV001372,2025-03-02,120844,,193159,Haryana,Faridabad,B30,56+,Male,46.7,UPI,Verified
INV003981,2025-03-02,120842,,20560,Haryana,Faridabad,B30,46-55,Male,46.7,Cheque,Verified
INV001648,2025-03-02,149323,,315104,Telangana,Hyderabad,T30,46-55,Female,96.8,Cheque,Verified
INV001885,2025-03-02,102885,,10866,Karnataka,Bangalore,T30,26-35,Male,18.8,Cheque,Verified
INV000116,2025-03-02,101208,,4755,West Bengal,Kolkata,T30,18-25,Male,3.2,Mandate,Verified
INV002081,2025-03-02,118636,,52684,Telangana,Hyderabad,T30,26-35,Male,14.2,Net Banking,Verified
INV000602,2025-03-02,120841,,2045,West Bengal,Kolkata,T30,18-25,Male,8.0,Mandate,Verified
INV000481,2025-03-02,125498,,272717,Madhya Pradesh,Bhopal,B30,26-35,Female,13.4,Net Banking,Verified
INV000292,2025-03-02,119598,,186028,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,Net Banking,Verified
INV002025,2025-03-02,149322,,426,Karnataka,Mysore,B30,26-35,Female,23.7,Net Banking,Verified
INV003391,2025-03-02,120506,,2673,West Bengal,Kolkata,T30,26-35,Male,20.2,Mandate,Verified
INV003344,2025-03-02,102885,,385158,Haryana,Gurugram,T30,36-45,Female,52.5,Net Banking,Verified
INV003625,2025-03-02,102887,,25290,Telangana,Hyderabad,T30,26-35,Female,22.0,Net Banking,Verified
INV003011,2025-03-02,119599,,421995,Gujarat,Ahmedabad,T30,18-25,Male,4.4,Cheque,Verified
INV001562,2025-03-02,101207,,2237,Delhi,Noida,T30,26-35,Male,7.0,Mandate,Pending
INV000304,2025-03-02,120504,,14409,West Bengal,Kolkata,T30,36-45,Male,25.6,Cheque,Verified
INV000457,2025-03-02,148569,,144550,Haryana,Faridabad,B30,26-35,Female,22.3,Net Banking,Verified
INV002649,2025-03-02,102886,,5404,Tamil Nadu,Coimbatore,B30,46-55,Male,69.7,Cheque,Verified
INV004278,2025-03-02,119093,,993,Punjab,Chandigarh,T30,26-35,Male,21.8,Mandate,Verified
INV004069,2025-03-02,119095,,8468,Delhi,Noida,T30,26-35,Male,21.8,Mandate,Verified
INV001923,2025-03-02,119551,,293176,Gujarat,Surat,T30,18-25,Female,4.0,Net Banking,Verified
INV003366,2025-03-02,148569,,211908,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,UPI,Verified
INV002440,2025-03-02,119551,,448530,Karnataka,Bangalore,T30,18-25,Female,3.0,Net Banking,Verified
INV002437,2025-03-02,118634,,54397,Haryana,Faridabad,B30,26-35,Male,24.8,Net Banking,Verified
INV004289,2025-03-02,119092,,9603,Karnataka,Bangalore,T30,26-35,Male,14.8,UPI,Verified
INV000173,2025-03-02,100025,,75968,Maharashtra,Mumbai,T30,26-35,Male,7.6,Cheque,Verified
INV003848,2025-03-02,148568,,113948,Telangana,Hyderabad,T30,26-35,Male,24.0,Cheque,Verified
INV001193,2025-03-02,120507,,3532,Delhi,New Delhi,T30,46-55,Female,66.3,Net Banking,Verified
INV000130,2025-03-02,101207,,3267,Madhya Pradesh,Indore,T30,56+,Female,69.4,Cheque,Verified
INV002157,2025-03-02,148568,,113585,Punjab,Chandigarh,T30,26-35,Male,16.9,Net Banking,Verified
INV001836,2025-03-02,119598,,7391,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Cheque,Verified
INV004024,2025-03-02,118634,,852,Telangana,Hyderabad,T30,36-45,Male,23.1,Mandate,Verified
INV004086,2025-03-02,120841,,287685,Maharashtra,Nashik,B30,46-55,Male,54.9,Cheque,Verified
INV003437,2025-03-02,119120,,2283,Punjab,Amritsar,B30,46-55,Female,51.0,Net Banking,Verified
INV001916,2025-03-02,120844,,203246,Haryana,Gurugram,T30,26-35,Male,11.0,UPI,Verified
INV004336,2025-03-02,101208,,20461,West Bengal,Kolkata,T30,46-55,Female,35.0,Net Banking,Verified
INV000463,2025-03-02,120504,,982,Gujarat,Ahmedabad,T30,26-35,Male,8.9,Cheque,Verified
INV000713,2025-03-02,100025,,6330,Delhi,Noida,T30,36-45,Female,23.7,Net Banking,Verified
INV000344,2025-03-02,118634,,11113,Madhya Pradesh,Bhopal,B30,36-45,Male,56.7,Mandate,Verified
INV001741,2025-03-02,149322,,98528,Rajasthan,Udaipur,B30,36-45,Male,52.8,Cheque,Verified
INV000445,2025-03-02,119599,,2843,Madhya Pradesh,Bhopal,B30,26-35,Female,24.7,Net Banking,Verified
INV000531,2025-03-02,119095,,336500,Delhi,Gurugram,T30,56+,Male,64.9,UPI,Verified
INV003854,2025-03-02,119599,,17898,Maharashtra,Pune,T30,26-35,Male,16.5,Mandate,Verified
INV003253,2025-03-02,120504,,410,West Bengal,Kolkata,T30,56+,Male,30.2,Mandate,Verified
INV000531,2025-03-02,119120,,17183,Delhi,Gurugram,T30,56+,Male,64.9,Cheque,Pending
INV004958,2025-03-02,125497,,54682,Maharashtra,Mumbai,T30,36-45,Male,20.9,Mandate,Verified
INV002125,2025-03-02,120503,,8447,Haryana,Faridabad,B30,26-35,Female,7.9,Cheque,Verified
INV004670,2025-03-02,120842,,27277,Uttar Pradesh,Kanpur,B30,46-55,Male,74.7,Cheque,Verified
INV004566,2025-03-02,120844,,1167,Punjab,Chandigarh,T30,26-35,Male,20.1,Cheque,Verified
INV001726,2025-04-02,120505,,218478,Rajasthan,Udaipur,B30,26-35,Male,19.5,Net Banking,Verified
INV004408,2025-04-02,149324,,15057,Punjab,Amritsar,B30,26-35,Male,23.5,Mandate,Verified
INV003946,2025-04-02,120841,,284305,Karnataka,Mysore,B30,26-35,Female,9.2,Mandate,Verified
INV001734,2025-04-02,125498,,3186,Karnataka,Bangalore,T30,36-45,Female,16.3,UPI,Verified
